#       Energy(Ry)            Total                 X                  Y                   Z
      0.30300000E+00      0.44480015E-02      0.14840380E-02      0.14799791E-02      0.14839845E-02
      0.30400000E+00      0.44878446E-02      0.14973304E-02      0.14932380E-02      0.14972763E-02
      0.30500000E+00      0.45280703E-02      0.15107504E-02      0.15066242E-02      0.15106957E-02
      0.30600000E+00      0.45686831E-02      0.15242995E-02      0.15201392E-02      0.15242443E-02
      0.30700000E+00      0.46096878E-02      0.15379794E-02      0.15337847E-02      0.15379237E-02
      0.30800000E+00      0.46510892E-02      0.15517917E-02      0.15475622E-02      0.15517353E-02
      0.30900000E+00      0.46928922E-02      0.15657379E-02      0.15614734E-02      0.15656809E-02
      0.31000000E+00      0.47351018E-02      0.15798197E-02      0.15755200E-02      0.15797622E-02
      0.31100000E+00      0.47777230E-02      0.15940388E-02      0.15897035E-02      0.15939807E-02
      0.31200000E+00      0.48207609E-02      0.16083970E-02      0.16040257E-02      0.16083382E-02
      0.31300000E+00      0.48642207E-02      0.16228958E-02      0.16184884E-02      0.16228365E-02
      0.31400000E+00      0.49081076E-02      0.16375372E-02      0.16330932E-02      0.16374772E-02
      0.31500000E+00      0.49524270E-02      0.16523228E-02      0.16478420E-02      0.16522622E-02
      0.31600000E+00      0.49971843E-02      0.16672545E-02      0.16627365E-02      0.16671933E-02
      0.31700000E+00      0.50423850E-02      0.16823341E-02      0.16777787E-02      0.16822723E-02
      0.31800000E+00      0.50880348E-02      0.16975636E-02      0.16929703E-02      0.16975010E-02
      0.31900000E+00      0.51341394E-02      0.17129447E-02      0.17083132E-02      0.17128815E-02
      0.32000000E+00      0.51807044E-02      0.17284794E-02      0.17238095E-02      0.17284155E-02
      0.32100000E+00      0.52277358E-02      0.17441697E-02      0.17394609E-02      0.17441052E-02
      0.32200000E+00      0.52752395E-02      0.17600176E-02      0.17552696E-02      0.17599523E-02
      0.32300000E+00      0.53232217E-02      0.17760250E-02      0.17712376E-02      0.17759591E-02
      0.32400000E+00      0.53716884E-02      0.17921941E-02      0.17873668E-02      0.17921275E-02
      0.32500000E+00      0.54206458E-02      0.18085269E-02      0.18036594E-02      0.18084596E-02
      0.32600000E+00      0.54701005E-02      0.18250255E-02      0.18201175E-02      0.18249575E-02
      0.32700000E+00      0.55200587E-02      0.18416922E-02      0.18367431E-02      0.18416234E-02
      0.32800000E+00      0.55705271E-02      0.18585290E-02      0.18535387E-02      0.18584595E-02
      0.32900000E+00      0.56215123E-02      0.18755382E-02      0.18705062E-02      0.18754679E-02
      0.33000000E+00      0.56730211E-02      0.18927220E-02      0.18876480E-02      0.18926510E-02
      0.33100000E+00      0.57250604E-02      0.19100829E-02      0.19049664E-02      0.19100111E-02
      0.33200000E+00      0.57776371E-02      0.19276230E-02      0.19224637E-02      0.19275504E-02
      0.33300000E+00      0.58307584E-02      0.19453447E-02      0.19401423E-02      0.19452714E-02
      0.33400000E+00      0.58844316E-02      0.19632506E-02      0.19580045E-02      0.19631764E-02
      0.33500000E+00      0.59386638E-02      0.19813429E-02      0.19760529E-02      0.19812680E-02
      0.33600000E+00      0.59934627E-02      0.19996243E-02      0.19942899E-02      0.19995485E-02
      0.33700000E+00      0.60488358E-02      0.20180972E-02      0.20127180E-02      0.20180206E-02
      0.33800000E+00      0.61047908E-02      0.20367642E-02      0.20313398E-02      0.20366868E-02
      0.33900000E+00      0.61613356E-02      0.20556279E-02      0.20501580E-02      0.20555497E-02
      0.34000000E+00      0.62184781E-02      0.20746911E-02      0.20691751E-02      0.20746120E-02
      0.34100000E+00      0.62762265E-02      0.20939563E-02      0.20883938E-02      0.20938764E-02
      0.34200000E+00      0.63345890E-02      0.21134264E-02      0.21078170E-02      0.21133456E-02
      0.34300000E+00      0.63935739E-02      0.21331041E-02      0.21274474E-02      0.21330224E-02
      0.34400000E+00      0.64531899E-02      0.21529923E-02      0.21472879E-02      0.21529097E-02
      0.34500000E+00      0.65134456E-02      0.21730939E-02      0.21673413E-02      0.21730104E-02
      0.34600000E+00      0.65743498E-02      0.21934118E-02      0.21876105E-02      0.21933274E-02
      0.34700000E+00      0.66359114E-02      0.22139491E-02      0.22080987E-02      0.22138637E-02
      0.34800000E+00      0.66981397E-02      0.22347087E-02      0.22288087E-02      0.22346224E-02
      0.34900000E+00      0.67610440E-02      0.22556937E-02      0.22497438E-02      0.22556065E-02
      0.35000000E+00      0.68246336E-02      0.22769074E-02      0.22709069E-02      0.22768192E-02
      0.35100000E+00      0.68889181E-02      0.22983529E-02      0.22923014E-02      0.22982637E-02
      0.35200000E+00      0.69539074E-02      0.23200335E-02      0.23139306E-02      0.23199433E-02
      0.35300000E+00      0.70196114E-02      0.23419525E-02      0.23357976E-02      0.23418613E-02
      0.35400000E+00      0.70860403E-02      0.23641133E-02      0.23579059E-02      0.23640211E-02
      0.35500000E+00      0.71532043E-02      0.23865193E-02      0.23802590E-02      0.23864260E-02
      0.35600000E+00      0.72211139E-02      0.24091740E-02      0.24028602E-02      0.24090797E-02
      0.35700000E+00      0.72897799E-02      0.24320810E-02      0.24257132E-02      0.24319857E-02
      0.35800000E+00      0.73592130E-02      0.24552439E-02      0.24488216E-02      0.24551475E-02
      0.35900000E+00      0.74294244E-02      0.24786664E-02      0.24721891E-02      0.24785689E-02
      0.36000000E+00      0.75004253E-02      0.25023522E-02      0.24958194E-02      0.25022536E-02
      0.36100000E+00      0.75722271E-02      0.25263053E-02      0.25197163E-02      0.25262055E-02
      0.36200000E+00      0.76448416E-02      0.25505293E-02      0.25438837E-02      0.25504285E-02
      0.36300000E+00      0.77182805E-02      0.25750285E-02      0.25683256E-02      0.25749264E-02
      0.36400000E+00      0.77925561E-02      0.25998066E-02      0.25930461E-02      0.25997034E-02
      0.36500000E+00      0.78676807E-02      0.26248680E-02      0.26180491E-02      0.26247636E-02
      0.36600000E+00      0.79436667E-02      0.26502167E-02      0.26433389E-02      0.26501111E-02
      0.36700000E+00      0.80205270E-02      0.26758570E-02      0.26689197E-02      0.26757502E-02
      0.36800000E+00      0.80982746E-02      0.27017933E-02      0.26947959E-02      0.27016853E-02
      0.36900000E+00      0.81769227E-02      0.27280300E-02      0.27209719E-02      0.27279207E-02
      0.37000000E+00      0.82564848E-02      0.27545715E-02      0.27474522E-02      0.27544610E-02
      0.37100000E+00      0.83369748E-02      0.27814226E-02      0.27742414E-02      0.27813108E-02
      0.37200000E+00      0.84184065E-02      0.28085878E-02      0.28013441E-02      0.28084747E-02
      0.37300000E+00      0.85007944E-02      0.28360719E-02      0.28287650E-02      0.28359575E-02
      0.37400000E+00      0.85841529E-02      0.28638798E-02      0.28565091E-02      0.28637640E-02
      0.37500000E+00      0.86684969E-02      0.28920164E-02      0.28845813E-02      0.28918993E-02
      0.37600000E+00      0.87538415E-02      0.29204867E-02      0.29129866E-02      0.29203682E-02
      0.37700000E+00      0.88402021E-02      0.29492959E-02      0.29417301E-02      0.29491761E-02
      0.37800000E+00      0.89275943E-02      0.29784493E-02      0.29708170E-02      0.29783280E-02
      0.37900000E+00      0.90160343E-02      0.30079521E-02      0.30002528E-02      0.30078294E-02
      0.38000000E+00      0.91055382E-02      0.30378098E-02      0.30300427E-02      0.30376857E-02
      0.38100000E+00      0.91961228E-02      0.30680280E-02      0.30601924E-02      0.30679024E-02
      0.38200000E+00      0.92878049E-02      0.30986123E-02      0.30907075E-02      0.30984852E-02
      0.38300000E+00      0.93806019E-02      0.31295684E-02      0.31215937E-02      0.31294398E-02
      0.38400000E+00      0.94745314E-02      0.31609023E-02      0.31528570E-02      0.31607721E-02
      0.38500000E+00      0.95696114E-02      0.31926199E-02      0.31845033E-02      0.31924882E-02
      0.38600000E+00      0.96658601E-02      0.32247274E-02      0.32165386E-02      0.32245941E-02
      0.38700000E+00      0.97632963E-02      0.32572309E-02      0.32489693E-02      0.32570960E-02
      0.38800000E+00      0.98619391E-02      0.32901369E-02      0.32818017E-02      0.32900004E-02
      0.38900000E+00      0.99618079E-02      0.33234519E-02      0.33150423E-02      0.33233137E-02
      0.39000000E+00      0.10062922E-01      0.33571824E-02      0.33486976E-02      0.33570425E-02
      0.39100000E+00      0.10165303E-01      0.33913352E-02      0.33827744E-02      0.33911936E-02
      0.39200000E+00      0.10268971E-01      0.34259172E-02      0.34172796E-02      0.34257739E-02
      0.39300000E+00      0.10373946E-01      0.34609354E-02      0.34522202E-02      0.34607904E-02
      0.39400000E+00      0.10480251E-01      0.34963971E-02      0.34876034E-02      0.34962503E-02
      0.39500000E+00      0.10587907E-01      0.35323094E-02      0.35234365E-02      0.35321608E-02
      0.39600000E+00      0.10696936E-01      0.35686800E-02      0.35597269E-02      0.35685296E-02
      0.39700000E+00      0.10807363E-01      0.36055164E-02      0.35964823E-02      0.36053641E-02
      0.39800000E+00      0.10919209E-01      0.36428264E-02      0.36337104E-02      0.36426722E-02
      0.39900000E+00      0.11032499E-01      0.36806180E-02      0.36714192E-02      0.36804619E-02
      0.40000000E+00      0.11147257E-01      0.37188993E-02      0.37096169E-02      0.37187412E-02
      0.40100000E+00      0.11263509E-01      0.37576786E-02      0.37483115E-02      0.37575185E-02
      0.40200000E+00      0.11381278E-01      0.37969643E-02      0.37875117E-02      0.37968023E-02
      0.40300000E+00      0.11500592E-01      0.38367651E-02      0.38272261E-02      0.38366010E-02
      0.40400000E+00      0.11621477E-01      0.38770899E-02      0.38674634E-02      0.38769237E-02
      0.40500000E+00      0.11743960E-01      0.39179476E-02      0.39082327E-02      0.39177793E-02
      0.40600000E+00      0.11868068E-01      0.39593475E-02      0.39495432E-02      0.39591771E-02
      0.40700000E+00      0.11993830E-01      0.40012989E-02      0.39914043E-02      0.40011264E-02
      0.40800000E+00      0.12121274E-01      0.40438116E-02      0.40338256E-02      0.40436369E-02
      0.40900000E+00      0.12250431E-01      0.40868954E-02      0.40768169E-02      0.40867184E-02
      0.41000000E+00      0.12381329E-01      0.41305602E-02      0.41203882E-02      0.41303809E-02
      0.41100000E+00      0.12514001E-01      0.41748164E-02      0.41645499E-02      0.41746348E-02
      0.41200000E+00      0.12648477E-01      0.42196744E-02      0.42093124E-02      0.42194906E-02
      0.41300000E+00      0.12784790E-01      0.42651451E-02      0.42546863E-02      0.42649588E-02
      0.41400000E+00      0.12922973E-01      0.43112394E-02      0.43006828E-02      0.43110507E-02
      0.41500000E+00      0.13063058E-01      0.43579684E-02      0.43473129E-02      0.43577772E-02
      0.41600000E+00      0.13205082E-01      0.44053437E-02      0.43945881E-02      0.44051500E-02
      0.41700000E+00      0.13349078E-01      0.44533770E-02      0.44425202E-02      0.44531808E-02
      0.41800000E+00      0.13495083E-01      0.45020803E-02      0.44911211E-02      0.45018815E-02
      0.41900000E+00      0.13643133E-01      0.45514659E-02      0.45404031E-02      0.45512645E-02
      0.42000000E+00      0.13793267E-01      0.46015463E-02      0.45903787E-02      0.46013422E-02
      0.42100000E+00      0.13945523E-01      0.46523344E-02      0.46410608E-02      0.46521276E-02
      0.42200000E+00      0.14099940E-01      0.47038434E-02      0.46924624E-02      0.47036338E-02
      0.42300000E+00      0.14256558E-01      0.47560866E-02      0.47445971E-02      0.47558743E-02
      0.42400000E+00      0.14415419E-01      0.48090780E-02      0.47974786E-02      0.48088627E-02
      0.42500000E+00      0.14576566E-01      0.48628314E-02      0.48511209E-02      0.48626133E-02
      0.42600000E+00      0.14740040E-01      0.49173615E-02      0.49055385E-02      0.49171405E-02
      0.42700000E+00      0.14905888E-01      0.49726830E-02      0.49607461E-02      0.49724589E-02
      0.42800000E+00      0.15074154E-01      0.50288109E-02      0.50167588E-02      0.50285838E-02
      0.42900000E+00      0.15244884E-01      0.50857608E-02      0.50735922E-02      0.50855306E-02
      0.43000000E+00      0.15418126E-01      0.51435486E-02      0.51312619E-02      0.51433152E-02
      0.43100000E+00      0.15593929E-01      0.52021905E-02      0.51897843E-02      0.52019539E-02
      0.43200000E+00      0.15772342E-01      0.52617031E-02      0.52491760E-02      0.52614632E-02
      0.43300000E+00      0.15953418E-01      0.53221035E-02      0.53094540E-02      0.53218603E-02
      0.43400000E+00      0.16137208E-01      0.53834092E-02      0.53706358E-02      0.53831626E-02
      0.43500000E+00      0.16323765E-01      0.54456381E-02      0.54327392E-02      0.54453881E-02
      0.43600000E+00      0.16513146E-01      0.55088085E-02      0.54957826E-02      0.55085550E-02
      0.43700000E+00      0.16705406E-01      0.55729393E-02      0.55597848E-02      0.55726822E-02
      0.43800000E+00      0.16900604E-01      0.56380497E-02      0.56247650E-02      0.56377890E-02
      0.43900000E+00      0.17098798E-01      0.57041595E-02      0.56907430E-02      0.57038951E-02
      0.44000000E+00      0.17300049E-01      0.57712890E-02      0.57577390E-02      0.57710209E-02
      0.44100000E+00      0.17504420E-01      0.58394590E-02      0.58257737E-02      0.58391870E-02
      0.44200000E+00      0.17711974E-01      0.59086909E-02      0.58948686E-02      0.59084150E-02
      0.44300000E+00      0.17922778E-01      0.59790064E-02      0.59650455E-02      0.59787265E-02
      0.44400000E+00      0.18136899E-01      0.60504281E-02      0.60363266E-02      0.60501441E-02
      0.44500000E+00      0.18354405E-01      0.61229789E-02      0.61087352E-02      0.61226909E-02
